jarak_km,luas_km2,sudut_deg,radius_km
12.21357023,337.3966982,16.19274886,7.364001181
12.21357023,153.3716268,24.28809486,7.269422102
15.49454866,214.7202775,54.55068623,8.383492449
12.4312795,368.0462764,112.9997134,7.444311251
22.65698109,490.7588338,280.4408459,12.87071405
24.7613219,368.0003682,237.8637686,13.35660176
29.76099218,1042.732846,249.8664102,15.96322355
12.23702436,153.3621356,292.6817258,6.195265649
7.671131386,122.6897084,290.9418039,4.684825972
7.671131386,122.6897084,290.9418039,4.684825972
7.671131386,122.6897084,69.05819614,4.684825972
12.23702436,122.6897084,272.0473468,6.408353005
31.14396143,398.8153561,308.7882115,17.4647289
22.01769522,1104.070072,200.4081918,12.7830818
23.31895547,214.7335243,292.8648959,12.03367614
31.14317424,306.7583974,225.8005463,14.82502191
5.508426168,306.7052303,223.8702685,2.862628137
12.21357023,153.3716268,335.7119051,7.269422102
35.25255339,613.5620863,313.5039644,18.49491443
15.49454866,153.3716268,320.6626414,8.187799323
12.21357023,122.6973014,323.674998,6.361111988
17.35851036,214.7335243,341.8713804,10.02400425
126.9606228,3753.250683,265.5894897,77.03435579
7.671131386,122.6897084,290.9418039,4.684825972
34.9125564,1380.001381,240.8062929,17.24459419
12.21357023,153.3716268,335.7119051,7.269422102
35.29348359,398.7613002,221.9204275,18.48566847
12.21357023,122.6973014,323.674998,6.361111988
15.49454866,153.3716268,320.6626414,8.187799323
7.671131386,122.6897084,290.9418039,4.684825972
12.21357023,153.3716268,335.7119051,7.269422102
24.62149621,490.8496691,329.0591812,13.83208505
49.82776582,858.8279591,89.28526453,25.89239839
19.80501978,306.7621775,328.124468,11.09760244
7.671131386,122.6897084,290.9418039,4.684825972
17.35851036,153.3810888,329.6527208,8.560591663
17.35633249,153.3621356,83.58446516,8.597948903
17.35851036,184.0573065,337.2196971,8.950936812
17.35851036,184.0573065,337.2196971,8.950936812
12.21357023,122.6973014,323.674998,6.361111988
12.60160278,184.0001841,155.4942149,7.236421726
12.23702436,184.0459521,302.9244067,7.198316413
140.9128146,1320.304979,319.6173013,75.18042098
17.35633249,245.3946028,291.5535145,9.354707311
5.342916225,306.7242711,90.0,2.779873166
19.80501978,337.4383953,313.9598041,10.70555354
17.35851036,214.7335243,341.8713804,10.02400425
12.23702436,122.6897084,272.0473468,6.408353005
19.78881682,306.7621775,307.3998666,11.31881068
15.49454866,184.0459521,294.0972579,8.890255153
17.35851036,368.1146131,360.0,9.86900784
15.49454866,214.7202775,305.4493138,8.383492449
12.21357023,153.3716268,335.7119051,7.269422102
24.57071414,306.7432535,286.1739142,13.65112543
7.671131386,122.6897084,290.9418039,4.684825972
23.62279632,429.3337629,227.9195473,12.26000336
7.671131386,122.6897084,290.9418039,4.684825972
5.508426168,306.7052303,136.1297315,2.862628137
29.76099218,1441.604074,269.0695683,15.2074634
12.23702436,184.0459521,302.9244067,7.198316413
19.80501978,306.7621775,328.124468,11.09760244
12.21357023,153.3716268,5.884160095,7.269422102
12.23702436,153.3621356,271.1678272,7.328772221
7.671131386,122.6897084,290.9418039,4.684825972
17.35851036,153.3810888,329.6527208,8.560591663
10.90266256,122.6973014,22.92846467,6.033385069
35.25255339,368.1372518,298.9949227,19.56417756
15.49454866,521.3988915,142.8801827,8.963309476
41.90528157,644.2005729,74.97802376,23.94062433
5.508426168,306.7052303,136.1297315,2.862628137
7.671131386,122.6897084,290.9418039,4.684825972
10.90266256,460.1148803,0.0,5.48746963
7.671131386,122.6897084,290.9418039,4.684825972
12.23702436,153.3621356,271.1678272,7.328772221
15.49454866,214.7202775,54.55068623,8.383492449
17.35633249,460.0864067,50.19698066,8.639106068
24.57071414,736.1838085,306.6640281,12.1018075
12.21357023,122.6973014,346.6034626,7.168994781
7.671131386,122.6897084,69.05819614,4.684825972
19.78881682,306.7432535,290.2378914,11.11403696
7.978772094,122.6744524,148.5673611,4.870151202
17.35851036,368.1146131,360.0,9.86900784
7.671131386,122.6897084,69.05819614,4.684825972
17.35851036,153.3810888,329.6527208,8.560591663
7.671131386,122.6897084,290.9418039,4.684825972
19.80501978,306.7621775,328.124468,11.09760244
15.49454866,153.3716268,320.6626414,8.187799323
32.14950655,705.6396558,327.3919478,16.29291243
12.21357023,122.6973014,36.32500205,6.361111988
12.78086849,153.3583309,300.306733,7.746004604
22.76049926,920.1728134,289.7322465,12.53185777
27.52163842,766.7630758,263.7292219,13.39744149
20.56774795,184.052769,331.7050972,10.80858451
12.21357023,214.7202775,360.0,8.033116018
5.342916225,306.7242711,90.0,2.779873166
7.671131386,122.6897084,290.9418039,4.684825972
28.03630334,1288.401146,320.9019298,15.49489841
44.03378758,736.0467147,95.59592599,21.90782393
27.49404494,368.1146131,290.874116,15.61035456
7.671131386,92.01728134,314.1430707,4.410292573
27.49404494,889.6103149,312.8828679,14.6042362
12.23702436,122.6897084,272.0473468,6.408353005
7.671131386,122.6897084,290.9418039,4.684825972
7.671131386,122.6897084,290.9418039,4.684825972
19.80501978,306.7621775,312.4614916,11.56367941
5.342916225,306.7242711,90.0,2.779873166
15.49454866,184.0459521,61.62527984,7.745146152
12.60160278,153.3334868,166.308086,7.582020838
15.49454866,214.7202775,305.4493138,8.383492449
17.35851036,184.0573065,337.2196971,8.950936812
24.7613219,552.0694146,255.1530283,12.8323765
7.671131386,122.6897084,290.9418039,4.684825972
16.46240889,613.5243551,0.0,8.231204445
17.35851036,214.7335243,341.8713804,10.02400425
27.74936235,1410.844059,259.6383414,14.92286319
15.80078884,214.6668815,142.5776149,8.616325132
7.978772094,245.3641843,239.273628,5.709276247
