eruption_energy_proxy,tinggi_letusan_m,plume_to_elevation_ratio,month,month_cos,wind_plume_interaction,amplitudo,wind_u,month_sin,wind_v,kec_angin_km_jam,hour_cos,alert_level_num,alert_level
-0.45150195670455484,-0.17114060048257385,-0.17114060048257398,1.4479066064140875,-1.431177820079249,-0.8662020637851687,-1.0879078790140422,0.49552266761905606,-1.587861559067689,-0.18415353394522618,-1.8494486041328397,-2.178948558085362,-0.21809766554665705,-0.6691833487625576
-0.46565735410900094,-0.24446433002366263,-0.2444643300236628,1.4479066064140875,-1.431177820079249,-0.5995982915459663,-0.9207667636185242,0.8087157135146786,-1.587861559067689,0.7716262846610055,-1.1544818294634338,-2.3441933432229267,-3.1746047859791786,-2.410364720314696
-1.2341181273713147,-1.4050414866662084,-1.4050414866662086,1.4479066064140875,-1.431177820079249,-1.1723131928606687,-1.0879078790140422,0.06844124139775265,-1.587861559067689,-1.3839611310264872,0.1722729221781592,-1.174571581902835,-1.6963512257629179,2.813179394341719
0.32493757751775976,0.19547804722287002,0.19547804722286982,-1.12000626351571,1.2833553702899252,-0.009965168045385357,1.0013560634299332,1.0934366643288806,0.7213847380645563,-0.6736992946947595,-0.5226938524912464,0.6860279492041969,-0.21809766554665705,-0.6691833487625576
-1.103318767371299,-1.2904731592582572,-1.2904731592582575,-0.4780280460332606,0.37851097350020035,-1.0518063029891866,0.5835032749411381,1.4635739003873434,1.0786263834812078,-0.9767514323016135,0.29863051757259673,0.9076346532649985,-0.21809766554665705,-0.6691833487625576
-1.2777179140379864,-1.4050414866662084,-1.4050414866662086,2.7318630413789857,-0.5263334232895251,-1.1817647136349028,-3.5950246099468126,0.06844124139775268,-3.897107856199935,-1.25209022545425,-0.08044226861071588,0.8512727343417618,-0.21809766554665705,-0.6691833487625576
-0.29637391574453636,0.012168723370148085,0.01216872337014799,0.8059283889316381,-1.1887254946836159,1.2123763848843476,-0.9207667636185242,-2.1808542700344438,-0.254617587793241,2.007146537981256,2.1939944484891583,0.4231614568795095,-0.21809766554665705,-0.6691833487625576
-1.2326648011490922,-1.4050414866662084,-1.4050414866662086,-1.7619844809981593,1.9457474416840166,-1.0943381464732391,-1.0043373213162832,-2.2093263651158637,-0.254617587793241,2.0304582408740908,2.2571732461863765,-1.5735077832933722,-0.21809766554665705,-0.6691833487625576
0.5346845245613403,0.39047334047120297,0.3904733404712029,0.8059283889316381,-1.1887254946836159,1.237843507610521,1.0849266211276922,-1.7537728438131406,-0.254617587793241,1.6574709945887323,1.2463124830308774,0.8512727343417622,1.2601558946696036,1.0719980227895807
-0.6225584530601308,-0.17114060048257385,-0.17114060048257398,-0.4780280460332606,0.37851097350020035,-0.7827687641506191,-1.9236134559916325,0.06844124139775287,1.0786263834812078,-0.4278970656277689,-1.6599122110411837,-2.178948558085362,-0.21809766554665705,-0.6691833487625576
-1.1934249931490875,-1.3821278211846182,-1.3821278211846184,-0.4780280460332606,0.37851097350020035,-1.0820511694667352,0.165650486452343,0.06844124139775318,1.0786263834812078,2.5062305833545038,1.688564066911408,0.4231614568795095,-0.21809766554665705,-0.6691833487625576
1.2778109151178731,1.1970343654231794,1.1970343654231792,-1.12000626351571,1.2833553702899252,0.9577760440284223,1.0013560634299332,1.2073250446545616,0.7213847380645563,1.097990125160694,-0.2699786617023719,0.8512727343417618,1.2601558946696036,1.0719980227895807
-0.9320006722957231,-0.46443551864692895,-0.4644355186469291,-1.7619844809981593,1.9457474416840166,0.08764541275051511,-2.9264601483647406,-1.725300748731721,-0.254617587793241,-1.3031152728013018,1.1831336853336585,0.6860279492041974,-0.21809766554665705,-0.6691833487625576
-1.154185185149083,-1.3477573229622328,-1.347757322962233,-0.4780280460332606,0.37851097350020035,-1.1699503126671102,0.5835032749411381,-0.8426658012076937,1.0786263834812078,0.9114965020180148,-0.7754090432801215,0.6860279492041969,-0.21809766554665705,-0.6691833487625576
0.5234183396866723,0.37878737107559196,0.3787873710755919,1.4479066064140875,-1.431177820079249,-1.1267568627288613,1.0849266211276922,0.06844124139775297,-1.587861559067689,0.03365110387506054,-2.5444153788022454,-2.3441933432229267,-0.21809766554665705,-0.6691833487625576
1.720130750851259,1.6619526380446454,1.661952638044646,-0.4780280460332606,0.37851097350020035,0.9476156591961209,1.0013560634299332,1.03649247416604,1.0786263834812078,-0.6270758889090897,-0.6490514478856843,0.6860279492041969,1.2601558946696036,1.0719980227895807
-0.46565735410900094,-0.24446433002366263,-0.2444643300236628,3.373841258861435,0.3785109735001999,0.7153445361693231,-0.9207667636185242,-2.0954379847901836,-4.254349501616586,-1.6061674104081556,2.0044580553975013,-0.31834902697832945,-0.21809766554665705,-0.6691833487625576
-1.2492327200824276,-1.450868817629389,-1.4508688176293894,2.7318630413789857,-0.5263334232895251,-1.1387602941121384,0.24922104415010202,0.06844124139775223,-3.897107856199935,-3.1971860826447456,3.647106795525188,0.8512727343417618,-0.21809766554665705,-0.6691833487625576
1.3713324575178842,1.2953339903392016,1.2953339903392014,-0.4780280460332606,0.37851097350020035,1.4452618567614706,1.0013560634299332,-1.2697472274289976,1.0786263834812078,-0.9301280265159433,0.1722729221781592,0.08058717441220833,1.2601558946696036,1.0719980227895807
-0.5295455748378974,0.012168723370148085,0.01216872337014799,-0.4780280460332606,0.37851097350020035,-0.9674514800791493,-1.9236134559916325,0.06844124139775293,1.0786263834812078,-0.16415525448329493,-2.1653425926189334,-1.174571581902835,-0.21809766554665705,-0.6691833487625576
-0.21896976114897163,0.19547804722287002,0.19547804722286982,-0.4780280460332606,0.37851097350020035,-0.18682675053323697,-1.0879078790140422,0.06844124139775276,1.0786263834812078,-0.8564775087375391,-0.8385878409773403,0.6860279492041969,-0.21809766554665705,-0.6691833487625576
-0.9797860384823954,-1.175904831850306,-1.1759048318503063,-0.4780280460332606,0.37851097350020035,-0.6737454720198313,1.0013560634299332,2.517041418399891,1.0786263834812078,-1.8392844393365055,2.6362460323696886,-0.31834902697832945,-0.21809766554665705,-0.6691833487625576
-0.7044533856823627,-0.46443551864692895,-0.4644355186469291,-1.7619844809981593,1.9457474416840166,0.5446500709866591,-1.5057606675028372,2.460097228237051,-0.254617587793241,-1.7926610335508357,2.5098884369752517,0.6860279492041974,-0.21809766554665705,-0.6691833487625576
-0.11018829341562535,0.19547804722287002,0.19547804722286982,0.8059283889316381,-1.1887254946836159,0.6267365289108804,-0.6700550905252471,-1.4690518929989391,-0.254617587793241,-1.0933099467657879,0.6145245060586904,0.4231614568795091,-0.21809766554665705,-0.6691833487625576
1.720130750851259,1.6619526380446454,1.661952638044646,1.4479066064140875,-1.431177820079249,1.8006390378726644,1.0013560634299332,1.4066297102245027,-1.587861559067689,-0.9301280265159437,0.1722729221781592,0.8512727343417622,1.2601558946696036,1.0719980227895807
-0.3053042826498743,-0.04600511301359589,-0.046005113013595875,1.1583084659110416,-1.3218069089125724,-0.04639527940771044,-0.8076700379773533,-0.21879152174825342,-0.9864315348028365,-0.06965158127020456,-0.35647820355486526,-1.0958319776852354,-1.8409162882309194,-1.6249130122217696
-1.1475687668575005,-1.3296676229837248,-1.329667622983725,-0.9172767027420226,0.9146713093557898,-1.0663566838346459,0.04029415196744524,0.20705423670292583,0.6225161857365574,0.05203176735588413,0.9686589073394465,0.05882198900107195,-0.21809766554665705,-0.6691833487625576
-0.5450262472207532,-0.31859437063572144,-0.3185943706357214,1.4479066064140875,-1.431177820079249,-0.9027829922644613,-1.0879078790140422,0.44448553233220917,-1.587861559067689,-0.32753308381750884,-1.6078485983362911,-2.0589233814674968,-0.3947520979544158,-0.25303362291240356
-0.07612442339836627,-0.2229679946290219,-0.22296799462902248,-0.9459347970041286,1.0380081188961805,-0.32449346473400736,0.8880558833032042,0.5684652769595675,0.8182502942831935,-0.2438757437900424,-0.5912172114969224,0.6860279492041969,-0.21809766554665705,-0.6691833487625576
0.15214105246420098,0.21633641493447178,0.2163364149344719,0.8059283889316381,-1.1887254946836159,1.2261207681742805,0.16168840567718296,-1.9503621614004374,-0.254617587793241,1.8184297069839714,1.6825387842484194,0.6542093672167323,0.579702845715608,0.2705170015761269
-0.007919197205307472,0.2264019625281129,0.22640196252811248,0.8059283889316381,-1.1887254946836159,0.7236507679006569,-0.39173603518123096,-1.5142052216866908,-0.254617587793241,-0.6570690742982143,0.7147185033870112,0.49105477196892433,0.016335623248594444,-0.39305286187756183
0.6622823246248544,0.550057978830305,0.5500579788303046,-0.964781894901979,1.064572401708601,0.22156897946522014,1.0013560634299332,1.0796680881941478,0.8077624489311185,-0.6624261883359752,-0.5532459451176402,0.6860279492041969,0.13933031142647467,-0.24818186976991613
0.35296518286697753,0.3355254261929306,0.33552542619293074,0.8059283889316381,-1.1887254946836159,1.0656390747697868,0.5903886092330586,-1.673541048789028,-0.254617587793241,0.8823257444346186,1.068280331472739,0.7306348390178008,0.8435973790501056,0.5813488222207888
-0.4753079129373274,-0.2056989308496978,-0.20569893084969823,1.156986849205242,-1.1578174421543315,-0.6551639153123723,-1.0722505722161548,0.6968944378434109,-1.1850784096701286,0.6302729226336704,-1.3071761939453492,-2.167517525901173,-2.7280131362731583,-2.1473526491497523
1.0025427856455147,0.8922861430890026,0.8922861430890026,0.299191253456038,-0.5701866588841953,1.1232997236192983,1.0519439560896695,-0.6525430700098427,0.271571784755211,0.7558323469853624,0.4982720800380073,0.7860558260475331,1.2601558946696036,1.0719980227895807
-1.2399163991334627,-1.42262180286375,-1.4226218028637503,1.9404589684245817,-1.0840607117772658,-1.1594416038559068,-0.5749574458982543,0.0684412413977525,-2.4737364120938117,-2.0795518913160707,1.505291383943915,-0.3974156162807697,-1.1292624500796165,1.4772727017285485
-0.2647310751004099,0.113867371127852,0.11386737112785172,-0.12076119194028932,0.04280808693141033,-0.2633971521973491,-1.0569026834789468,0.20576445300437254,0.5839845961803135,-0.5544592031500744,-0.8971871560423113,0.12391249685731502,-0.766538910257722,-0.9921778959707077
-0.7759572742584732,-0.9531351152522975,-0.9531351152522978,-0.6421889163574205,0.6098896085377689,-0.8733293904636175,0.6903528152490583,-0.34758316892519847,0.9872757771356967,0.5061445530951016,-0.7107869976494657,0.6860279492041969,-0.21809766554665705,-0.6691833487625576
0.4536164636818755,0.3307312297510335,0.3307312297510334,-1.12000626351571,1.2833553702899252,0.12072152067905959,1.0013560634299332,1.1088164943115866,0.7213847380645563,-0.43444501799316665,-0.48856643178980635,0.7083431028105349,-0.018469851344350825,-0.4340489708132993
-0.0025441976566361905,0.14592242058696683,0.14592242058696697,0.8059283889316381,-1.1887254946836159,1.2213805621217362,-0.2116321309279047,-2.0298550033390756,-0.254617587793241,1.8835149600389844,1.8589312191871303,0.5745248386420314,0.30455490110185873,-0.05356980496079261
0.12041765539425664,0.3802424277724334,0.380242427772433,0.8868126459258139,-1.219272599962421,0.7746391050969152,-0.4594702986461693,-1.1067384008983958,-0.4225959476064324,-1.0727502953401502,0.5588042498372989,0.47710014458787914,-0.03184922656382434,-0.4498080526935053
-1.201558011170617,-1.3823358907388283,-1.3823358907388286,-1.2530655387347296,1.3245454258332328,-1.1243083717812992,-0.374968493274737,-1.6676261721211518,0.2738373450710786,1.586937877515773,1.0551553824538797,-0.67790065545455,-0.21809766554665705,-0.6691833487625576
-0.5051300755721847,-0.2260177597181305,-0.2260177597181309,0.9633855762839766,-0.9759015845300245,-0.6456797855172433,-1.1730600134615259,0.6224796180410693,-0.9170342892475192,0.46985369408608807,-1.2816365326772292,-2.3026215414918862,-2.4308153361353524,-1.9723233824553028
-1.2138075643732822,-1.3940300052800607,-1.394030005280061,-1.1449613165638375,1.1925901080848547,-1.088433468380254,-0.4420833695155674,-1.1147133874913964,0.38609138933123005,2.2590972727861196,1.98392017811617,-0.6139805444008585,-0.21809766554665705,-0.6691833487625576
