jarak_km,luas_km2,sudut_deg,radius_km
34.4944202916193,0.0,309.17176589821486,9.513490799400415
50.53560738258274,185.61067857483263,350.568294968239,25.31132207466392
12.836211678759897,479.7635991354117,6.915085587144802,4.513696930995397
27.14243163575661,350.3624045683049,252.4246049979927,21.819699232452944
85.91176485376445,817.289461478329,218.91514573346203,22.36266519936665
38.21295730197312,0.0,322.8136962121889,10.97690314757465
16.83638601874546,194.0499777734388,134.5621288331836,3.501069874880636
9.851159195520182,224.67838779094572,112.59835795415208,3.6162420084625193
79.7958316131423,431.7019872252257,228.15914944819792,0.0
39.66556048313602,1812.72592219654,338.2069141069597,0.5342348681891949
7.198819730205339,282.8129072847793,123.74481613395116,1.8566010786410247
18.68961130983629,0.0,0.1190512349279515,12.337669975421194
50.40758440293391,182.0803861410879,16.07854060862735,26.54226967833167
16.74296448978174,442.0164129890797,204.9266039830878,1.0812850999993415
0.0,943.5039492279882,205.135696609694,0.0
86.06249496280736,1178.627693547365,226.5196559321864,4.763199589842458
39.16516770780032,168.281480189727,276.19142855193434,27.05446737258109
55.76884081086788,146.18467563134766,230.46554159858184,0.2749756682012076
40.99499667175069,136.8385311175856,318.12466731060925,14.256137049353685
23.13010180184687,368.2609719531878,331.1511558150146,17.93337740735827
33.43125878148652,588.6316332833482,346.4364906526771,72.04079020291051
198.69249769151344,867.5507079540699,212.26941254379705,0.0
85.07062295869618,1134.5950862611548,271.6506662458382,8.065639194517363
59.22791446170315,0.0,276.61248918667985,14.225666349797429
29.604884777395323,429.44055495053095,76.52507124363558,16.620287995150296
237.060434597308,331.1487253556529,334.62880048038494,18.80782433165076
79.1134204514525,25.911140656577004,296.48107008598294,0.0
17.52005480600001,450.32017829164624,13.279862456677336,137.5682852765539
23.3189554732816,337.438395304602,312.7501576973872,12.632340870493149
45.76740322080767,0.0,308.0553441002612,69.04285825266675
12.213570232467887,153.37162676804678,54.43807681462738,6.190574823762911
156.71783726040613,419.4297002194561,261.8045003298431,0.0
173.03601676142648,1111.1301736592006,282.3158759145925,5.429522208770102
11.67579044462277,375.4696386205926,18.55376718357644,5.191201180600036
104.69606742154564,0.0,280.1589259959486,39.27758082390555
19.09676708462612,270.1532056366995,198.5357791834444,3.673580064740624
37.77310831201492,819.0283926625276,204.45912321360703,9.983734539621274
173.53628426163664,380.6279206705861,231.90503338386736,26.92302355739874
7.671131386339246,92.01728133688896,314.1430706643596,4.410292572855688
9.899399367821337,216.3091391730765,7.197453684695347,11.457539272230171
17.120093672996298,148.6794935743954,341.3585301513331,12.134408708277348
43.69556494210672,492.13436884222006,353.9607144264244,133.81986841367575
4.108874830186736,996.0361887851504,204.9503067021903,1.2788166898475026
19.806168603329457,651.6597860447896,2.438406209537675,127.45485586841892
35.318235671756895,1651.2176219300536,349.4084621305747,16.21383763776147
32.7439852335129,1349.7990909439873,203.66813650736583,2.141491231798753
0.0,199.68906231726336,14.66417340514397,8.96337294180299
159.33864738272206,3.693603900079325,259.4400442555996,18.16859960944315
46.93371988169453,821.261640675595,225.36567320381835,0.0
96.63055137671968,0.0,285.962281860733,57.28581644047669
38.97474322783756,216.88909360984465,4.929500235233377,22.97740118265905
28.37738863218083,2162.9426435058504,230.33323065247257,22.639101643011664
171.29717113055895,285.3798619814761,229.82303044604137,13.471816684754524
66.93784591120611,0.0,321.1582243185426,34.98925760369016
18.59781806558068,1317.9121460279623,324.94111526746053,4.143371883165288
88.77921729352494,663.8617612649149,263.69311561932136,25.434997137561098
37.70775059735229,0.0,341.0760850736752,27.417788724227268
44.11163875757439,0.0,328.1390766529032,7.222209416472424
131.2583425182759,180.369282344763,302.7796954520838,9.28440140155694
7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666
59.32007124220431,1820.349756574872,207.02935091137715,13.36436700187426
41.30293892856567,0.0,309.9545391400414,47.36670614632468
35.252553388016295,613.5620863199888,310.64489192789324,18.396688677556188
14.987446130658435,201.1162348156783,351.99359050010264,13.42641771765866
42.1525890500825,2311.430861160488,143.20602948869666,0.0
91.24448739235604,0.0,277.6509347635837,2.5523624656863824
90.6677076166963,2986.339500259234,337.7817457711819,1.50746864502441
170.5020208229625,953.3288525897196,213.7205879496873,18.002787673495497
20.91308364252264,208.23933111430568,4.054077763842145,3.560531383177094
29.836315845150907,254.1480046225804,345.9962562149429,8.672739080993997
19.885349153927923,863.338872822496,352.1371057513196,20.50323669294511
12.213570232467887,122.69730141443742,323.6749979521214,6.361111987758738
24.72759030707846,376.19166661530335,307.11870312399446,23.32765913653475
86.56548222695682,868.12993925833,221.699243602897,5.503508772994664
58.69028201755337,3364.022544249947,290.9265920478816,26.02833164099804
13.846470003531213,854.7925080072328,323.8799486574454,2.8657046312477505
5.467117719772,386.3860479785146,319.4950332623856,14.265942078132712
79.20230612782674,317.43098806652245,214.60395057678213,12.82535559564456
21.41990390116609,0.0,301.586844473511,20.27771862362533
20.691933802383232,291.6648428074248,336.82021537189723,25.841974299951296
1.0526604278067424,0.0,288.53563598556184,7.240478535069748
31.63857487300148,594.8218017411152,16.19555049935235,26.563961296123857
15.494548664356016,184.0459521217084,298.37472015520365,7.745146151590494
40.63889567017222,153.5612955228591,323.7928514034872,21.91624001387901
19.6441034367483,1366.181337150972,189.3786003457369,5.833048560669306
61.33516947856563,750.1907699330665,297.6458615015389,55.82263298542418
58.128485442219215,674.1402784413447,196.3034626816344,13.875796642840008
47.345827046910415,790.5193191250107,225.9066538324006,11.47855472203904
35.9167207447261,179.30993967248338,329.328221619387,87.36033874683525
12.431279497762713,214.69366121977168,239.2672177810696,7.22763782513646
259.59231138458586,969.249739166813,24.112960854479525,100.03065892239182
33.68969404117769,1144.964873505183,202.3350394527935,4.7238894848752935
12.213570232467887,122.69730141443742,36.32500204787863,6.361111987758738
60.480420114156175,0.0,337.2533450839801,26.810326298090743
15.398798860310803,596.2373714189744,322.682104173474,1.7478940040123954
22.01769522279153,1104.0700720046868,200.40819180286127,12.783081797932168
15.847102659782946,222.2394996122605,13.20580672162356,6.564898124514711
36.35628343531772,0.0,306.53948977422687,0.0
136.47236730020518,0.0,266.00078130213006,3.10806429128699
44.22473304080267,564.594021548115,0.9305134807361242,16.614367566726017
16.84077532469295,221.6856903495217,65.39442098420115,2.6411697662074527
3.983475690732552,1300.1666073120589,352.5877236687112,3.296327964137644
43.53737019032212,0.0,322.6532807837451,130.89942615823895
123.96621906047343,219.8929343306328,322.6358273535198,0.0
178.00864244103315,1046.3599641497624,303.9733665000783,0.0
68.25581444913465,1570.424775493852,222.34357028285808,3.795108937269905
36.7756039967243,458.3473518479749,16.016395286508782,22.0056117218544
5.147028440197113,685.846780859915,6.701470478136059,8.731242936244893
70.29370769462285,613.9176736603223,231.03815083418,16.06273765885718
16.871505235508167,1294.4162403010296,94.88015834046467,5.057415995198994
5.454525733217677,624.4339137948272,145.57913073666015,5.794489978769372
19.100650440731734,466.9788950757657,228.47389678075345,20.87566287876601
17.558838552100593,337.834462320353,348.42594619316736,15.491805165193192
24.57071414231177,981.5176675935174,301.56208086514624,12.667856682016264
74.24538239062207,1031.5079989398089,233.78144456038663,0.6071314292045145
146.07296827753154,896.3350205877787,233.7335638618333,4.570424815214706
94.84492452727534,246.74260935298625,294.14249683883145,29.51606958332964
14.769112869139017,219.4107117382152,323.86274156180355,3.2794408770777865
15.494548664354904,214.72027747526548,54.55068623090921,8.383492448858332
76.23938473699678,982.4342584385648,251.50692663603445,1.044794431868116
42.71222283510276,276.60239541878445,263.1686047863147,113.95702511325752
28.82833806495961,0.0,280.4590135942272,11.367269618314246
48.01706963140568,0.0,227.9654275128409,31.35212933419012
23.62118613367086,221.3233491239235,334.8943240006328,23.77553198334597
65.08516192054815,1024.4071906806012,236.26602672548864,0.0
14.966771634794927,804.8316086118085,153.9078228556474,5.866520254836527
17.03346341630867,437.75270564628113,335.949822123732,16.127289521312633
85.09732696271415,550.5749194151026,271.5000636460914,27.38883621743865
85.97495285353162,894.696658052135,212.8302471631527,0.0
43.23177739823952,1159.401141237825,237.48316135140104,13.127668754064754
84.38385051352978,900.003046193748,244.5593658498576,11.576901989228496
32.073123865856594,613.5620863199888,304.83132318800847,18.119694573366736
44.05966455693336,2125.335762470405,212.0360723205956,5.684747033130908
24.52116233631581,0.0,296.0212953658105,15.623058662468196
29.909191045151907,0.0,26.95508532361765,17.965586531847343
53.63430797635691,474.3434169789307,210.10120576573104,21.521821674406365
20.90851431532317,208.2698351715204,150.8203653505592,13.545523251038595
109.74986405042776,54.56418428949576,289.54529384762054,2.445074465991336
181.6998171982347,523.1237006390946,339.82066257067896,20.836604215080428
96.45740394799375,0.0,258.31334210468685,11.695232621694895
100.71177176317124,28.049857399582265,318.5011347251418,56.8280711544074
81.13275233896826,282.2687858976403,280.4704069987797,29.241280376428623
0.0,393.1381956189669,354.3661374377823,6.321151387958901
60.96074036348131,0.0,341.9234766609968,0.0
30.390153715167063,427.2867888571682,132.62579236170455,10.287902374004734
225.62128527457224,1.397672551860495,355.7256444075357,15.753737368194958
22.656981086711905,950.7862139730044,98.2255668330759,11.92881194793788
32.671174102803576,316.19195355024624,353.10056457850794,5.551351879852093
17.912880173325433,0.0,299.6390434489442,7.266024781471916
48.00618080338011,368.468017186398,338.0658145538319,79.04915407041024
14.851442213512325,2783.3333977869725,2.182274893594979,21.262701845866545
43.4878428972018,0.0,299.35474202827686,24.389743538444268
31.499531539730985,207.9378757874424,13.16010804293569,17.989692759362754
35.15423284793725,657.7266593493805,337.3990352761091,17.626460327492868
12.023457372003506,576.1053966741304,1.2874257531884157,16.190470245935362
28.38333749297294,6963.844925706677,326.3312581524156,13.431256593052131
191.37467043906776,0.0,297.5511221839293,23.23324428057645
172.18216484111048,0.0,274.4155230167026,9.332432085909453
7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666
12.237024358838871,184.034562673778,73.46338549985978,6.997796221585825
101.87709442994836,918.01602622174,263.1531134363487,48.30779661122562
107.8487818634962,0.0,334.0651001935946,34.73507335445089
19.805019780306363,184.05730652983524,328.7811483996217,10.434663015984343
10.710235532141803,224.3191328810313,137.91893751791125,4.493124702011574
8.831213706777788,708.6082932048791,197.1208008474661,0.0
5.173929480586178,408.006975748729,107.48051252508486,3.938450062737112
15.138544995194309,823.1482913082725,220.8898234279551,47.77521263398534
12.211178892182945,1355.6946822746306,215.1702252004018,7.137992786359
90.73620114985846,1641.3987387892137,265.41757126192306,47.5551643854262
33.21678292522737,854.4683379196509,226.33007926606044,0.0
84.42767079000585,251.3332457247372,224.25728377801485,0.0
12.348242580766309,180.7158711394781,319.8962573918795,2.419664593112686
38.52970749044287,460.0004602833979,103.36350476921584,22.22303415206627
56.84171656166499,0.0,319.57064698960323,24.491731647353845
4.197389700260713,444.5630867652078,82.2919845665162,5.172413727491922
187.49908271478216,508.1691079374608,289.13294131059206,34.13453227935243
75.61475582068903,398.63763401994447,338.68933717032905,64.44342706106426
75.85459194684114,833.7587982167754,225.45376410720613,13.568542719509589
17.80995215487662,184.0299970839818,298.4626504979016,9.423329195975771
75.61840844652602,1983.936792689128,218.353770073779,14.540414747662982
81.21091665974677,652.9083915831743,231.35558418254496,21.180407534252
59.563575955931455,296.40120680483267,211.57828752002047,0.0
7.671131386339246,92.01728133688896,314.1430706643596,4.410292572855688
115.94195501275192,1108.8112221769152,335.29171275625,43.47560407676987
54.736815089682494,766.3190164049832,225.5282200200598,9.03756596476152
14.302387948759666,2065.385234197546,203.13670444229365,0.0
32.887048448696135,0.0,274.0723139475765,140.897513140952
5.4250905681212656,406.96525932428136,14.248562580537625,4.786818228364751
26.963261755627315,0.0,308.43748886515925,0.0
10.650551886418144,803.6573198788562,34.2666834549691,2.95631024991042
5.571557062449036,213.72215151584567,299.243528700758,4.9482778342217655
32.38263219872968,1670.1063840901434,346.8493549462518,15.077090650033377
17.356332494463032,766.8106778076534,74.1910505373142,10.508280145330511
10.966782698583506,374.7778765369108,184.41140564282892,5.1600504535828495
32.00713084441013,312.212885038238,348.37363195962826,10.503471675067413
47.64295627164775,173.73957458522244,353.0361001571504,20.40782908362599
59.31772571461016,102.78716545216088,234.33882901984336,0.2294709027317765
11.440039511927004,182.5947919821499,354.4582469277844,2.047704650656586
19.11056725396099,956.2179726536738,347.92160642961306,21.868200742930505
130.18199708022678,544.3076095621334,295.78875260858183,36.79372768732632
89.93449876348271,690.6491909775004,228.59037256733285,0.0
15.602019512781991,208.9375954796802,129.83431606948614,1.4355255453401303
59.32365801615303,275.2403285671985,206.59590470303505,22.023684454841387
22.01769522279153,828.1555320320304,293.24089976321943,11.897884309505873
16.38833454880901,1865.4662029499664,215.2672188757818,15.72916317883946
15.968378235803854,485.6919412052168,346.6284260217567,6.987503932134068
0.0,931.6715563267204,225.12416482024443,0.0
34.62783216542715,319.4258756633762,318.9298617248792,44.79749721399072
127.39133451871876,0.0,216.0084951623492,49.02559543315378
28.03630333835644,276.0518440106669,89.35855304672572,15.061548460715906
22.8681221236176,377.4228522501912,18.323664003154647,19.23509936501089
15.109766628856653,21.22545894528384,2.466850860349893,12.30985804461926
167.36828242787817,0.0,307.20224480278137,39.897358293100986
25.973838811910216,6408.896945954428,268.06359954585633,23.632666207780083
12.213570232467887,122.69730141443742,346.6034626199416,7.16899478054869
12.601602777969266,184.0001841133592,155.49421485362862,7.236421726150728
41.93506583463432,668.6997808368553,214.70149461131987,0.0
161.17289634546722,0.0,258.9211602523634,19.08947397849918
17.358510364564754,184.0573065297829,337.2196970650872,8.950936812183128
22.760499255148485,858.8279591443278,278.62145456007954,12.64681819731008
3.007126908768819,264.08091912017653,344.456362209034,4.225476839246326
6.20539663371135,360.98077142221234,122.79866129005568,3.592371448819512
57.43896881209718,615.9843527082426,230.2153573154225,6.507512930451499
80.92781077307848,0.0,319.234724660986,8.027615996631987
72.09758649838756,543.0572501497903,291.6138555166555,41.31255290523481
19.357658712162085,1481.201861092332,339.48283836527327,3.4542158647697536
66.33650172391006,0.0,309.57269740573673,39.84378649023732
136.57352074524468,377.67644778951626,314.6328922328888,20.608810079489952
17.353190474159277,393.95897765269206,300.4239947322841,5.21932989946518
86.53957471062613,1009.751979701306,225.658688886934,0.0275155197316152
24.57071414231177,368.1146130595658,299.79770488395985,12.894142929305064
43.88844444504246,0.0,254.27057509425407,41.84022507227257
40.05563215832351,33.42931052462609,297.16883042324747,21.12771544409507
5.34291622527104,306.7242711229807,90.0,2.7798731661139087
90.22845752073432,841.8996507015198,248.5950070299742,20.98364655015716
166.69307123922192,933.534069932662,243.76135713085725,0.0
46.47705217340929,601.7643564082003,301.57223506679264,9.544440056412968
17.356332494463032,214.70698978607427,86.21785071049123,10.073441126417505
70.71853377524926,1132.9356904198985,198.15411880370613,0.0
4.152100569122894,229.7271052745408,156.86370175583073,4.310419383201494
106.74292869445182,534.1307341016208,298.4407064888279,12.611911162386068
51.59357698489256,649.525812562599,231.59178912383217,32.2005579217893
7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666
153.6603750420536,176.70054215744148,264.92242009994874,48.633613395177015
6.033207614827351,704.0677605840045,31.251034130819107,1.945598172535715
0.2439743995229477,247.2085941895814,344.8839611268199,0.0186624908226997
43.29352790706153,40.02301379777956,6.62782220589537,24.950775241998567
41.75317246143247,239.48323374345705,349.49061657898824,24.0096804794092
26.26762425796677,447.32083969608993,303.4342245855343,21.192544845334496
75.52452528044236,946.9297924024016,233.11144313236903,11.602245981201673
31.143961434608883,552.20587768799,322.44418550263845,16.655993654387807
37.60081624001231,0.0,288.3019342063011,22.26470632235636
46.01160296222764,2.778481762882848,326.892481497246,4.2458657851317945
32.995944785275256,9.678117369281551,330.5992568335062,127.9728827960636
35.252553388016295,582.8839820039893,307.98483871649745,19.539052659565343
17.81751504485343,0.0,221.3745683961636,32.2310463910624
27.38192912529216,275.9572896869153,219.8726434920316,15.24194629370053
22.760499255148485,705.4220297219065,255.37216113397056,12.394132977267668
50.97233436119076,294.5545695389374,335.7921996752486,11.465834909686734
53.48881679322668,0.0,339.1696547431202,21.412575819107268
12.780868492280144,153.35833090331818,300.306732997592,7.746004604195605
35.02695667096934,0.0,348.0373968200165,16.799481415862974
4.594583433497698,99.0328233017188,281.04728697900345,12.20451010505026
16.462408889726973,306.7621775496382,360.0,8.371107335262732
89.61984893980332,247.043292891766,290.57720014430873,53.4463053602085
37.47051981839485,377.0588882534376,353.062501950736,14.798102929745143
82.97449373619781,154.60396516769833,344.3078832300349,0.0
41.24108998110165,298.16381233073355,256.53397413247984,65.50663378252735
15.494548664354904,214.72027747526548,54.55068623090921,8.383492448858332
71.99907150619747,202.65252373707503,319.239656112822,26.273977776475743
34.76593299063531,1091.815854400611,339.21908014619623,6.208105968585628
39.90654743193092,719.6281855791792,221.33007018979367,5.876515991106093
20.46325364867117,0.0,294.89731559182513,6.412795358309275
31.65547644520828,419.2211964514687,19.543847866286058,9.94789098722632
18.078276479993075,296.6352393833498,233.1050641189048,26.53681808967741
